000.008	000.160	
000.009	000.160	
000.009	000.160	
000.010	000.160	
000.010	000.160	
000.011	000.160	
000.011	000.160	
000.012	000.160	
000.012	000.160	
000.013	000.160	
000.013	000.160	
000.014	000.160	
000.014	000.160	
000.015	000.160	
000.015	000.160	
000.014	000.160	
000.013	000.160	
000.011	000.160	
000.010	000.160	
000.008	000.160	
000.007	000.160	
000.005	000.160	
000.004	000.160	
000.002	000.160	
000.001	000.160	
000.000	000.160	
-000.000	000.160	
-000.001	000.160	
-000.001	000.160	
-000.001	000.160	
-000.000	000.160	
000.001	000.160	
000.002	000.160	
000.003	000.160	
000.003	000.160	
000.004	000.160	
000.005	000.160	
000.005	000.160	
000.006	000.160	
000.006	000.160	
000.006	000.160	
000.006	000.160	
000.006	000.160	
000.006	000.160	
000.006	000.160	
000.006	000.160	
000.006	000.160	
000.006	000.160	
000.006	000.160	
000.006	000.160	
000.006	000.160	
000.006	000.160	
000.006	000.160	
000.006	000.160	
000.007	000.160	
000.008	000.160	
000.009	000.160	
000.010	000.160	
000.011	000.160	
000.013	000.160	
000.014	000.160	
000.015	000.160	
000.016	000.160	
000.017	000.160	
000.017	000.160	
000.016	000.160	
000.015	000.160	
000.014	000.160	
000.012	000.160	
000.010	000.160	
000.008	000.160	
000.007	000.160	
000.005	000.160	
000.005	000.160	
000.005	000.160	
000.005	000.160	
000.005	000.160	
000.005	000.160	
000.005	000.160	
000.005	000.160	
000.005	000.160	
000.006	000.160	
000.006	000.160	
000.007	000.160	
000.007	000.160	
000.008	000.160	
000.008	000.160	
000.009	000.160	
000.010	000.160	
000.010	000.160	
000.011	000.160	
000.011	000.160	
000.012	000.160	
000.012	000.160	
000.013	000.160	
000.012	000.160	
000.011	000.160	
000.009	000.160	
000.008	000.160	
000.007	000.160	
000.006	000.160	
000.004	000.160	
000.002	000.160	
000.001	000.160	
000.000	000.160	
-000.001	000.160	
-000.002	000.160	
-000.001	000.160	
-000.000	000.160	
000.000	000.160	
000.001	000.160	
000.002	000.160	
000.003	000.160	
000.003	000.160	
000.004	000.160	
000.005	000.160	
000.005	000.160	
000.006	000.160	
000.006	000.160	
000.006	000.160	
000.007	000.160	
000.007	000.160	
000.007	000.160	
000.007	000.160	
000.007	000.160	
000.007	000.160	
000.007	000.160	
000.006	000.160	
000.005	000.160	
000.004	000.160	
000.002	000.160	
000.002	000.160	
000.001	000.160	
000.001	000.160	
000.001	000.160	
000.002	000.160	
000.003	000.160	
000.004	000.160	
000.006	000.160	
000.007	000.160	
000.009	000.160	
000.010	000.160	
000.011	000.160	
000.012	000.160	
000.013	000.160	
000.013	000.160	
000.013	000.160	
000.014	000.160	
000.014	000.160	
000.014	000.160	
000.014	000.160	
000.014	000.160	
000.014	000.160	
000.014	000.160	
000.014	000.160	
000.013	000.160	
000.013	000.160	
000.013	000.160	
000.012	000.160	
000.011	000.160	
000.010	000.160	
000.010	000.160	
000.010	000.160	
000.011	000.160	
000.012	000.160	
000.013	000.160	
000.014	000.160	
000.016	000.160	
000.017	000.160	
000.018	000.160	
000.019	000.160	
000.021	000.160	
000.022	000.160	
000.023	000.160	
000.023	000.160	
000.023	000.160	
000.024	000.160	
000.023	000.160	
000.023	000.160	
000.023	000.160	
000.022	000.160	
000.022	000.160	
000.022	000.160	
000.021	000.160	
000.021	000.160	
000.021	000.160	
000.021	000.160	
000.021	000.160	
000.021	000.160	
000.021	000.160	
000.022	000.160	
000.023	000.160	
000.024	000.160	
000.025	000.160	
000.026	000.160	
000.027	000.160	
000.028	000.160	
000.029	000.160	
000.030	000.160	
000.031	000.160	
000.032	000.160	
000.033	000.160	
000.033	000.160	
000.033	000.160	
000.033	000.160	
000.032	000.160	
000.032	000.160	
000.031	000.160	
000.030	000.160	
000.030	000.160	
000.029	000.160	
000.029	000.160	
000.028	000.160	
000.028	000.160	
000.028	000.160	
000.028	000.160	
000.028	000.160	
000.029	000.160	
000.029	000.160	
000.030	000.160	
000.030	000.160	
000.031	000.160	
000.032	000.160	
000.033	000.160	
000.034	000.160	
000.035	000.160	
000.036	000.160	
000.036	000.160	
000.037	000.160	
000.036	000.160	
000.034	000.160	
000.032	000.160	
000.030	000.160	
000.029	000.160	
000.027	000.160	
000.026	000.160	
000.025	000.160	
000.025	000.160	
000.024	000.160	
000.024	000.160	
000.024	000.160	
000.023	000.160	
000.023	000.160	
000.024	000.160	
000.024	000.160	
000.024	000.160	
000.024	000.160	
000.025	000.160	
000.025	000.160	
000.026	000.160	
000.026	000.160	
000.027	000.160	
000.028	000.160	
000.029	000.160	
000.030	000.160	
000.031	000.160	
000.031	000.160	
000.031	000.160	
000.030	000.160	
000.028	000.160	
000.027	000.160	
000.025	000.160	
000.023	000.160	
000.021	000.160	
000.020	000.160	
000.018	000.160	
000.017	000.160	
000.017	000.160	
000.017	000.160	
000.018	000.160	
000.018	000.160	
000.019	000.160	
000.019	000.160	
000.019	000.160	
000.020	000.160	
000.020	000.160	
000.020	000.160	
000.020	000.160	
000.020	000.160	
000.020	000.160	
000.020	000.160	
000.020	000.160	
000.020	000.160	
000.020	000.160	
000.020	000.160	
000.020	000.160	
000.020	000.160	
000.019	000.160	
000.019	000.160	
000.018	000.160	
000.018	000.160	
000.017	000.160	
000.017	000.160	
000.018	000.160	
000.019	000.160	
000.020	000.160	
000.021	000.160	
000.022	000.160	
000.023	000.160	
000.024	000.160	
000.025	000.160	
000.026	000.160	
000.027	000.160	
000.029	000.160	
000.030	000.160	
000.031	000.160	
000.031	000.160	
000.029	000.160	
000.028	000.160	
000.026	000.160	
000.024	000.160	
000.022	000.160	
000.020	000.160	
000.018	000.160	
000.018	000.160	
000.018	000.160	
000.018	000.160	
000.018	000.160	
000.019	000.160	
000.019	000.160	
000.019	000.160	
000.019	000.160	
000.020	000.160	
000.020	000.160	
000.020	000.160	
000.020	000.160	
000.020	000.160	
000.020	000.160	
000.020	000.160	
000.020	000.160	
000.019	000.160	
000.019	000.160	
000.019	000.160	
000.019	000.160	
000.019	000.160	
000.019	000.160	
000.019	000.160	
000.019	000.160	
000.020	000.160	
000.020	000.160	
000.021	000.160	
000.021	000.160	
000.022	000.160	
000.023	000.160	
000.023	000.160	
000.024	000.160	
000.025	000.160	
000.026	000.160	
000.025	000.160	
000.024	000.160	
000.023	000.160	
000.022	000.160	
000.020	000.160	
000.019	000.160	
000.018	000.160	
000.018	000.160	
000.018	000.160	
000.018	000.160	
000.018	000.160	
000.019	000.160	
000.020	000.160	
000.022	000.160	
000.023	000.160	
000.024	000.160	
000.025	000.160	
000.026	000.160	
000.027	000.160	
000.028	000.160	
000.027	000.160	
000.027	000.160	
000.026	000.160	
000.024	000.160	
000.023	000.160	
000.023	000.160	
000.023	000.160	
000.022	000.160	
000.022	000.160	
000.022	000.160	
000.022	000.160	
000.022	000.160	
000.022	000.160	
000.022	000.160	
000.023	000.160	
000.023	000.160	
000.023	000.160	
000.023	000.160	
000.023	000.160	
000.023	000.160	
000.023	000.160	
000.023	000.160	
000.023	000.160	
000.023	000.160	
000.023	000.160	
000.022	000.160	
000.022	000.160	
000.022	000.160	
000.022	000.160	
000.022	000.160	
000.021	000.160	
000.022	000.160	
000.022	000.160	
000.023	000.160	
000.024	000.160	
000.026	000.160	
000.027	000.160	
000.028	000.160	
000.029	000.160	
000.030	000.160	
000.031	000.160	
000.031	000.160	
000.030	000.160	
000.029	000.160	
000.027	000.160	
000.025	000.160	
000.023	000.160	
000.021	000.160	
000.019	000.160	
000.017	000.160	
000.016	000.160	
000.015	000.160	
000.015	000.160	
000.016	000.160	
000.018	000.160	
000.019	000.160	
000.020	000.160	
000.020	000.160	
000.021	000.160	
000.021	000.160	
000.021	000.160	
000.021	000.160	
000.021	000.160	
000.020	000.160	
000.020	000.160	
000.019	000.160	
000.019	000.160	
000.019	000.160	
000.019	000.160	
000.019	000.160	
000.019	000.160	
000.019	000.160	
000.019	000.160	
000.020	000.160	
000.020	000.160	
000.020	000.160	
000.021	000.160	
000.021	000.160	
000.021	000.160	
000.022	000.160	
000.022	000.160	
000.022	000.160	
000.022	000.160	
000.021	000.160	
000.020	000.160	
000.019	000.160	
000.018	000.160	
000.016	000.160	
000.016	000.160	
000.016	000.160	
000.015	000.160	
000.015	000.160	
000.016	000.160	
000.017	000.160	
000.019	000.160	
000.020	000.160	
000.021	000.160	
000.022	000.160	
000.023	000.160	
000.023	000.160	
000.022	000.160	
000.021	000.160	
000.019	000.160	
000.018	000.160	
000.018	000.160	
000.018	000.160	
000.017	000.160	
000.017	000.160	
000.017	000.160	
000.017	000.160	
000.018	000.160	
000.018	000.160	
000.018	000.160	
000.019	000.160	
000.019	000.160	
000.019	000.160	
000.020	000.160	
000.020	000.160	
000.020	000.160	
000.021	000.160	
000.021	000.160	
000.021	000.160	
000.020	000.160	
000.019	000.160	
000.019	000.160	
000.017	000.160	
000.015	000.160	
000.015	000.160	
000.014	000.160	
000.014	000.160	
000.015	000.160	
000.016	000.160	
000.017	000.160	
000.019	000.160	
000.020	000.160	
000.021	000.160	
000.022	000.160	
000.023	000.160	
000.024	000.160	
000.025	000.160	
000.026	000.160	
000.025	000.160	
000.023	000.160	
000.022	000.160	
000.021	000.160	
000.021	000.160	
000.021	000.160	
000.020	000.160	
000.020	000.160	
000.020	000.160	
000.020	000.160	
000.020	000.160	
000.021	000.160	
000.021	000.160	
000.021	000.160	
000.021	000.160	
000.022	000.160	
000.022	000.160	
000.022	000.160	
000.022	000.160	
000.022	000.160	
000.022	000.160	
000.021	000.160	
000.020	000.160	
000.018	000.160	
000.016	000.160	
000.016	000.160	
000.017	000.160	
000.017	000.160	
000.018	000.160	
000.018	000.160	
000.019	000.160	
000.021	000.160	
000.022	000.160	
000.023	000.160	
000.024	000.160	
000.025	000.160	
000.026	000.160	
000.027	000.160	
000.028	000.160	
000.026	000.160	
000.025	000.160	
000.024	000.160	
000.024	000.160	
000.024	000.160	
000.023	000.160	
000.023	000.160	
000.023	000.160	
000.023	000.160	
000.023	000.160	
000.024	000.160	
000.024	000.160	
000.024	000.160	
000.024	000.160	
000.024	000.160	
000.024	000.160	
000.024	000.160	
000.024	000.160	
000.024	000.160	
000.024	000.160	
000.023	000.160	
000.023	000.160	
000.022	000.160	
000.021	000.160	
000.019	000.160	
000.019	000.160	
000.020	000.160	
000.021	000.160	
000.022	000.160	
000.023	000.160	
000.024	000.160	
000.025	000.160	
000.026	000.160	
000.027	000.160	
000.028	000.160	
000.028	000.160	
000.026	000.160	
000.024	000.160	
000.022	000.160	
000.020	000.160	
000.019	000.160	
000.018	000.160	
000.018	000.160	
000.018	000.160	
000.018	000.160	
000.019	000.160	
000.019	000.160	
000.020	000.160	
000.020	000.160	
000.020	000.160	
000.021	000.160	
000.021	000.160	
000.021	000.160	
000.020	000.160	
000.020	000.160	
000.020	000.160	
000.019	000.160	
000.019	000.160	
000.019	000.160	
000.019	000.160	
000.019	000.160	
000.020	000.160	
000.020	000.160	
000.021	000.160	
000.021	000.160	
000.022	000.160	
000.022	000.160	
000.023	000.160	
000.023	000.160	
000.024	000.160	
000.024	000.160	
000.022	000.160	
000.020	000.160	
000.018	000.160	
000.017	000.160	
000.017	000.160	
000.017	000.160	
000.016	000.160	
000.017	000.160	
000.018	000.160	
000.019	000.160	
000.020	000.160	
000.021	000.160	
000.022	000.160	
000.023	000.160	
000.024	000.160	
000.024	000.160	
000.023	000.160	
000.021	000.160	
000.019	000.170	
000.018	000.170	
000.018	000.170	
000.018	000.170	
000.018	000.170	
000.018	000.170	
000.018	000.170	
000.018	000.170	
000.018	000.170	
000.018	000.170	
000.019	000.170	
000.019	000.170	
000.019	000.170	
000.019	000.170	
000.019	000.170	
000.019	000.170	
000.019	000.170	
000.019	000.170	
000.018	000.170	
000.018	000.170	
000.018	000.170	
000.018	000.170	
000.018	000.170	
000.019	000.170	
000.019	000.170	
000.019	000.170	
000.020	000.170	
000.020	000.170	
000.021	000.170	
000.021	000.170	
000.021	000.170	
000.022	000.170	
000.022	000.170	
000.022	000.170	
000.021	000.170	
000.019	000.170	
000.018	000.170	
000.017	000.170	
000.017	000.170	
000.017	000.170	
000.017	000.170	
000.018	000.170	
000.019	000.170	
000.020	000.170	
000.021	000.170	
000.022	000.170	
000.023	000.170	
000.024	000.170	
000.023	000.170	
000.022	000.170	
000.020	000.170	
000.018	000.170	
000.016	000.170	
000.014	000.170	
000.012	000.170	
000.011	000.170	
000.011	000.170	
000.011	000.170	
000.013	000.170	
000.014	000.170	
000.015	000.170	
000.017	000.170	
000.018	000.170	
000.019	000.170	
000.019	000.170	
000.018	000.170	
000.016	000.170	
000.016	000.170	
000.015	000.170	
000.015	000.170	
000.015	000.170	
000.015	000.170	
000.015	000.170	
000.015	000.170	
000.015	000.170	
000.016	000.170	
000.016	000.170	
000.016	000.170	
000.017	000.170	
000.017	000.170	
000.017	000.170	
000.017	000.170	
000.017	000.170	
000.016	000.170	
000.016	000.170	
000.016	000.170	
000.016	000.170	
000.015	000.170	
000.015	000.170	
000.015	000.170	
000.016	000.170	
000.016	000.170	
000.016	000.170	
000.017	000.170	
000.017	000.170	
000.018	000.170	
000.018	000.170	
000.018	000.170	
000.019	000.170	
000.019	000.170	
000.019	000.170	
000.019	000.170	
000.018	000.170	
000.018	000.170	
000.017	000.170	
000.017	000.170	
000.017	000.170	
000.017	000.170	
000.017	000.170	
000.018	000.170	
000.018	000.170	
000.019	000.170	
000.020	000.170	
000.021	000.170	
000.021	000.170	
000.022	000.170	
000.022	000.170	
000.020	000.170	
000.018	000.170	
000.016	000.170	
000.014	000.170	
000.013	000.170	
000.011	000.170	
000.011	000.170	
000.011	000.170	
000.011	000.170	
000.012	000.170	
000.013	000.170	
000.014	000.170	
000.015	000.170	
000.016	000.170	
000.017	000.170	
000.018	000.170	
000.019	000.170	
000.017	000.170	
000.015	000.170	
000.013	000.170	
000.012	000.170	
000.010	000.170	
000.008	000.170	
000.006	000.170	
000.004	000.170	
000.003	000.170	
000.003	000.170	
000.004	000.170	
000.005	000.170	
000.007	000.170	
000.008	000.170	
000.009	000.170	
000.010	000.170	
000.010	000.170	
000.011	000.170	
000.011	000.170	
000.011	000.170	
000.011	000.170	
000.011	000.170	
000.011	000.170	
000.011	000.170	
000.010	000.170	
000.010	000.170	
000.010	000.170	
000.010	000.170	
000.011	000.170	
000.011	000.170	
000.011	000.170	
000.012	000.170	
000.012	000.170	
000.013	000.170	
000.013	000.170	
000.014	000.170	
000.014	000.170	
000.014	000.170	
000.014	000.170	
000.014	000.170	
000.014	000.170	
000.014	000.170	
000.014	000.170	
000.013	000.170	
000.013	000.170	
000.012	000.170	
000.012	000.170	
000.013	000.170	
000.014	000.170	
000.016	000.170	
000.017	000.170	
000.019	000.170	
000.020	000.170	
000.021	000.170	
000.023	000.170	
000.024	000.170	
000.024	000.170	
000.023	000.170	
000.021	000.170	
000.020	000.170	
000.017	000.170	
000.015	000.170	
000.014	000.170	
000.012	000.170	
000.010	000.170	
000.009	000.170	
000.007	000.170	
000.007	000.170	
000.008	000.170	
000.010	000.170	
000.011	000.170	
000.012	000.170	
000.013	000.170	
000.013	000.170	
000.014	000.170	
000.014	000.170	
000.014	000.170	
000.014	000.170	
000.014	000.170	
000.013	000.170	
000.013	000.170	
000.013	000.170	
000.012	000.170	
000.012	000.170	
000.012	000.170	
000.012	000.170	
000.012	000.170	
000.013	000.170	
000.013	000.170	
000.014	000.170	
000.014	000.170	
000.015	000.170	
000.015	000.170	
000.016	000.170	
000.016	000.170	
000.016	000.170	
000.017	000.170	
000.017	000.170	
000.017	000.170	
000.016	000.170	
000.015	000.170	
000.015	000.170	
000.014	000.170	
000.012	000.170	
000.011	000.170	
000.011	000.170	
000.012	000.170	
000.012	000.170	
000.014	000.170	
000.015	000.170	
000.016	000.170	
000.018	000.170	
000.019	000.170	
000.020	000.170	
000.021	000.170	
000.021	000.170	
000.020	000.170	
000.018	000.170	
000.017	000.170	
000.015	000.170	
000.015	000.170	
000.015	000.170	
000.015	000.170	
000.015	000.170	
000.015	000.170	
000.015	000.170	
000.015	000.170	
000.015	000.170	
000.016	000.170	
000.016	000.170	
000.017	000.170	
000.017	000.170	
000.017	000.170	
000.018	000.170	
000.018	000.170	
000.018	000.170	
000.018	000.170	
000.018	000.170	
000.017	000.170	
000.016	000.170	
000.016	000.170	
000.014	000.170	
000.013	000.170	
000.012	000.170	
000.013	000.170	
000.013	000.170	
000.014	000.170	
000.015	000.170	
000.016	000.170	
000.018	000.170	
000.019	000.170	
000.020	000.170	
000.021	000.170	
000.023	000.170	
000.023	000.170	
000.024	000.170	
000.024	000.170	
000.024	000.170	
000.024	000.170	
000.023	000.170	
000.023	000.170	
000.022	000.170	
000.022	000.170	
000.022	000.170	
000.022	000.170	
000.022	000.170	
000.022	000.170	
000.022	000.170	
000.022	000.170	
000.023	000.170	
000.023	000.170	
000.023	000.170	
000.023	000.170	
000.024	000.170	
000.024	000.170	
000.024	000.170	
000.024	000.170	
000.022	000.170	
000.020	000.170	
000.019	000.170	
000.018	000.170	
000.018	000.170	
000.017	000.170	
000.017	000.170	
000.016	000.170	
000.016	000.170	
000.018	000.170	
000.019	000.170	
000.020	000.170	
000.021	000.170	
000.022	000.170	
000.024	000.170	
000.024	000.170	
000.025	000.170	
000.025	000.170	
000.024	000.170	
000.023	000.170	
000.023	000.170	
000.023	000.170	
000.022	000.170	
000.022	000.170	
000.022	000.170	
000.022	000.170	
000.022	000.170	
000.022	000.170	
000.022	000.170	
000.023	000.170	
000.023	000.170	
000.023	000.170	
000.024	000.170	
000.024	000.170	
000.024	000.170	
000.024	000.170	
000.024	000.170	
000.023	000.170	
000.021	000.170	
000.019	000.170	
000.017	000.170	
000.015	000.170	
000.014	000.170	
000.014	000.170	
000.014	000.170	
000.014	000.170	
000.014	000.170	
000.015	000.170	
000.017	000.170	
000.018	000.170	
000.019	000.170	
000.020	000.170	
000.021	000.170	
000.023	000.170	
000.024	000.170	
000.024	000.170	
000.025	000.170	
000.025	000.170	
000.024	000.170	
000.024	000.170	
000.023	000.170	
000.023	000.170	
000.022	000.170	
000.022	000.170	
000.022	000.170	
000.022	000.170	
000.022	000.170	
000.022	000.170	
000.022	000.170	
000.022	000.170	
000.023	000.170	
000.023	000.170	
000.023	000.170	
000.024	000.170	
000.024	000.170	
000.024	000.170	
000.025	000.170	
000.025	000.170	
000.025	000.170	
000.023	000.170	
000.021	000.170	
000.020	000.170	
000.019	000.170	
000.018	000.170	
000.018	000.170	
000.017	000.170	
000.016	000.170	
000.016	000.170	
000.017	000.170	
000.017	000.170	
000.019	000.170	
000.020	000.170	
000.021	000.170	
000.022	000.170	
000.023	000.170	
000.024	000.170	
000.025	000.170	
000.025	000.170	
000.025	000.170	
000.025	000.170	
000.025	000.170	
000.024	000.170	
000.024	000.170	
000.023	000.170	
000.023	000.170	
000.023	000.170	
000.023	000.170	
000.023	000.170	
000.023	000.170	
000.023	000.170	
000.023	000.170	
000.023	000.170	
000.023	000.170	
000.023	000.170	
000.024	000.170	
000.024	000.170	
000.025	000.170	
000.025	000.170	
000.026	000.170	
000.027	000.170	
000.028	000.170	
000.029	000.170	
000.030	000.170	
000.030	000.170	
000.029	000.170	
000.028	000.170	
000.027	000.170	
000.025	000.170	
000.023	000.170	
000.021	000.170	
000.020	000.170	
000.018	000.170	
000.017	000.170	
000.016	000.170	
000.016	000.170	
000.017	000.170	
000.018	000.170	
000.019	000.170	
000.020	000.170	
000.020	000.170	
000.021	000.170	
000.021	000.170	
000.022	000.170	
000.022	000.170	
000.022	000.170	
000.022	000.170	
000.022	000.170	
000.022	000.170	
000.022	000.170	
000.022	000.170	
000.022	000.170	
000.021	000.170	
000.021	000.170	
000.021	000.170	
000.020	000.170	
000.020	000.170	
000.019	000.170	
000.018	000.170	
000.017	000.170	
000.017	000.170	
000.018	000.170	
000.019	000.170	
000.021	000.170	
000.022	000.170	
000.023	000.170	
000.024	000.170	
000.025	000.170	
000.026	000.170	
000.027	000.170	
000.027	000.170	
000.028	000.170	
000.026	000.170	
000.024	000.170	
000.022	000.170	
000.020	000.170	
000.018	000.170	
000.016	000.170	
000.014	000.170	
000.012	000.170	
000.011	000.170	
000.010	000.170	
000.010	000.170	
000.011	000.170	
000.012	000.170	
000.013	000.170	
000.013	000.170	
000.014	000.170	
000.014	000.170	
000.015	000.170	
000.015	000.170	
000.015	000.170	
000.016	000.170	
000.016	000.170	
000.016	000.170	
000.016	000.170	
000.016	000.170	
000.015	000.170	
000.015	000.170	
000.015	000.170	
000.015	000.170	
000.015	000.170	
000.015	000.170	
000.015	000.170	
000.015	000.170	
000.015	000.170	
000.015	000.170	
000.016	000.170	
000.017	000.170	
000.018	000.170	
000.019	000.170	
000.020	000.170	
000.021	000.170	
000.023	000.170	
000.024	000.170	
000.025	000.170	
000.025	000.170	
000.026	000.170	
000.024	000.170	
000.023	000.170	
000.021	000.170	
000.018	000.170	
000.017	000.170	
000.015	000.170	
000.013	000.170	
000.012	000.170	
000.011	000.170	
000.011	000.170	
000.012	000.170	
000.013	000.170	
000.014	000.170	
000.015	000.170	
000.016	000.170	
000.016	000.170	
000.017	000.170	
000.017	000.170	
000.017	000.170	
000.017	000.170	
000.017	000.170	
000.017	000.170	
000.017	000.170	
000.017	000.170	
000.016	000.170	
000.016	000.170	
000.016	000.170	
000.016	000.170	
000.016	000.170	
000.016	000.170	
000.016	000.170	
000.016	000.170	
000.017	000.170	
000.017	000.170	
000.017	000.170	
000.018	000.170	
000.018	000.170	
000.019	000.170	
000.020	000.170	
000.020	000.170	
000.021	000.170	
000.021	000.170	
000.022	000.170	
000.021	000.170	
000.019	000.170	
000.018	000.170	
000.017	000.170	
000.016	000.170	
000.015	000.170	
000.014	000.170	
000.015	000.170	
000.015	000.170	
000.016	000.170	
000.016	000.170	
000.017	000.170	
000.019	000.170	
000.020	000.170	
000.021	000.170	
000.022	000.170	
000.023	000.170	
000.024	000.170	
000.022	000.170	
000.020	000.170	
000.018	000.170	
000.016	000.170	
000.014	000.170	
000.012	000.170	
000.010	000.170	
000.009	000.170	
000.007	000.170	
000.007	000.170	
000.008	000.170	
000.009	000.170	
000.011	000.170	
000.012	000.170	
000.013	000.170	
000.014	000.170	
000.015	000.170	
000.015	000.170	
000.015	000.170	
000.015	000.170	
000.015	000.170	
000.014	000.170	
000.014	000.170	
000.014	000.170	
000.013	000.170	
000.013	000.170	
000.013	000.170	
000.013	000.170	
000.013	000.170	
000.014	000.170	
000.014	000.170	
000.014	000.170	
000.015	000.170	
000.015	000.170	
000.015	000.170	
000.016	000.170	
000.016	000.170	
000.016	000.170	
000.016	000.170	
000.017	000.170	
000.017	000.170	
000.017	000.170	
000.016	000.170	
000.016	000.170	
000.016	000.170	
000.015	000.170	
000.015	000.170	
000.015	000.170	
000.016	000.170	
000.017	000.170	
000.018	000.170	
000.019	000.170	
000.020	000.170	
000.022	000.170	
000.023	000.170	
000.024	000.170	
000.025	000.170	
000.025	000.170	
000.024	000.170	
000.022	000.170	
000.021	000.170	
000.019	000.170	
000.017	000.170	
000.015	000.170	
000.013	000.170	
000.012	000.170	
000.010	000.170	
000.009	000.170	
000.010	000.170	
000.011	000.170	
000.011	000.170	
000.012	000.170	
000.012	000.170	
000.013	000.170	
000.013	000.170	
000.014	000.170	
000.014	000.170	
000.014	000.170	
000.014	000.170	
000.014	000.170	
000.014	000.170	
000.014	000.170	
000.014	000.170	
000.013	000.170	
000.013	000.170	
000.013	000.170	
000.013	000.170	
000.013	000.170	
000.013	000.170	
000.014	000.170	
000.014	000.170	
000.015	000.170	
000.015	000.170	
000.016	000.170	
000.017	000.170	
000.018	000.170	
000.019	000.170	
000.020	000.170	
000.021	000.170	
000.022	000.170	
000.020	000.170	
000.019	000.170	
000.018	000.170	
000.017	000.170	
000.015	000.170	
000.014	000.170	
000.012	000.170	
000.011	000.170	
000.009	000.170	
000.009	000.170	
000.008	000.170	
000.009	000.170	
000.010	000.170	
000.011	000.170	
000.012	000.170	
000.013	000.170	
000.014	000.170	
000.015	000.170	
000.015	000.170	
000.016	000.170	
000.016	000.170	
000.016	000.170	
000.016	000.170	
000.015	000.170	
000.015	000.170	
000.015	000.170	
000.014	000.170	
000.014	000.170	
000.014	000.170	
000.014	000.170	
000.014	000.170	
000.014	000.170	
000.015	000.170	
000.015	000.170	
000.016	000.170	
000.016	000.170	
000.017	000.170	
000.017	000.170	
000.017	000.170	
000.017	000.170	
000.018	000.170	
000.018	000.170	
000.018	000.170	
000.017	000.170	
000.016	000.170	
000.014	000.170	
000.012	000.170	
000.011	000.170	
000.009	000.170	
000.009	000.170	
000.009	000.170	
000.009	000.170	
000.010	000.170	
000.012	000.170	
000.013	000.170	
000.014	000.170	
000.016	000.170	
000.017	000.170	
000.018	000.170	
000.019	000.170	
000.020	000.170	
000.020	000.170	
000.019	000.170	
000.018	000.170	
000.015	000.170	
000.014	000.170	
000.013	000.170	
000.013	000.170	
000.012	000.170	
000.012	000.170	
000.012	000.170	
000.012	000.170	
000.012	000.170	
000.012	000.170	
000.012	000.170	
000.012	000.170	
000.013	000.170	
000.013	000.170	
000.013	000.170	
000.014	000.170	
000.014	000.170	
000.014	000.170	
000.015	000.170	
000.015	000.170	
000.015	000.170	
000.015	000.170	
000.015	000.170	
000.014	000.170	
000.014	000.170	
000.013	000.170	
000.012	000.170	
000.010	000.170	
000.009	000.170	
000.009	000.170	
000.010	000.170	
000.012	000.170	
000.013	000.170	
000.014	000.170	
000.015	000.170	
000.017	000.170	
000.018	000.170	
000.019	000.170	
000.017	000.170	
000.015	000.170	
000.013	000.170	
000.011	000.170	
000.009	000.170	
000.007	000.170	
000.006	000.170	
000.004	000.170	
000.004	000.170	
000.004	000.170	
000.005	000.170	
000.006	000.170	
000.006	000.170	
000.007	000.170	
000.007	000.170	
000.008	000.170	
000.008	000.170	
000.008	000.170	
000.008	000.170	
000.008	000.170	
000.008	000.170	
000.008	000.170	
000.008	000.170	
000.008	000.170	
000.008	000.170	
000.008	000.170	
000.009	000.170	
000.009	000.170	
000.010	000.170	
000.010	000.170	
000.011	000.170	
000.012	000.170	
000.012	000.170	
000.013	000.170	
000.014	000.170	
000.015	000.170	
000.013	000.170	
000.011	000.170	
000.010	000.170	
000.008	000.170	
000.007	000.170	
000.006	000.170	
000.005	000.170	
000.004	000.170	
000.004	000.170	
000.004	000.170	
000.005	000.170	
000.006	000.170	
000.008	000.170	
000.009	000.170	
000.010	000.170	
000.011	000.170	
000.013	000.170	
000.011	000.170	
000.009	000.170	
000.007	000.170	
000.006	000.170	
000.006	000.170	
000.005	000.170	
000.006	000.170	
000.006	000.170	
000.006	000.170	
000.007	000.170	
000.007	000.170	
000.008	000.170	
000.008	000.170	
000.008	000.170	
000.009	000.170	
000.009	000.170	
000.009	000.170	
000.008	000.170	
000.008	000.170	
000.008	000.170	
000.008	000.170	
000.008	000.170	
000.008	000.170	
000.009	000.170	
000.009	000.170	
000.010	000.170	
000.010	000.170	
000.011	000.170	
000.011	000.170	
000.011	000.170	
000.012	000.170	
000.012	000.170	
000.012	000.170	
000.012	000.170	
000.012	000.170	
000.012	000.170	
000.012	000.170	
000.012	000.170	
000.012	000.170	
000.013	000.170	
000.013	000.170	
000.014	000.170	
000.015	000.170	
000.015	000.170	
000.016	000.170	
000.016	000.170	
000.016	000.170	
000.015	000.170	
000.014	000.170	
000.013	000.170	
000.011	000.170	
000.009	000.170	
000.008	000.170	
000.007	000.170	
000.007	000.170	
000.008	000.170	
000.008	000.170	
000.009	000.170	
000.010	000.170	
000.011	000.170	
000.012	000.170	
000.013	000.170	
000.013	000.170	
000.011	000.170	
000.009	000.170	
000.007	000.170	
000.005	000.170	
000.003	000.170	
000.002	000.170	
000.000	000.170	
-000.000	000.170	
-000.001	000.170	
-000.000	000.170	
